年份,省份,院校代码,学校,专业名称,最低分,最低位次,选科要求,录取批次,隶属,办学层次,办学类型,学校性质,是否双一流,是否 985,是否 211,城市,网址
2023,浙江,16301,宁波诺丁汉大学,国际事务与国际关系（中外合作办学）（英语单科不低于115分，含2个专业方向：国际学、国际学与法语/德语/西班牙语/日语/汉语；收费100000元/年）（中外合作办学）,587,-,,本科一批,浙江省教育厅,普通本科,综合类,中外合作办学,否,否,否,宁波市,https://www.gaokao.cn/school/1216/provinceline
2022,浙江,16301,宁波诺丁汉大学,统计学（中外合作办学）（2加2）（英语单科不低于115分；前两年，后两年在英国诺丁汉大学就读，学费另计）（中外合作办学）,529,-,,本科一批,浙江省教育厅,普通本科,综合类,中外合作办学,否,否,否,宁波市,https://www.gaokao.cn/school/1216/provinceline
2022,浙江,16301,宁波诺丁汉大学,财务管理（中外合作办学）（英语单科不低于115分）（中外合作办学）,521,-,,本科一批,浙江省教育厅,普通本科,综合类,中外合作办学,否,否,否,宁波市,https://www.gaokao.cn/school/1216/provinceline
2022,浙江,16301,宁波诺丁汉大学,经济学（中外合作办学）（英语单科不低于115分）（中外合作办学）,521,-,,本科一批,浙江省教育厅,普通本科,综合类,中外合作办学,否,否,否,宁波市,https://www.gaokao.cn/school/1216/provinceline
2022,浙江,16301,宁波诺丁汉大学,国际事务与国际关系（中外合作办学）（英语单科不低于115分，含2个专业方向国际学、国际学与法语/德语/西班牙语/日语/汉语；收费100000元/年）（中外合作办学）,516,-,,本科一批,浙江省教育厅,普通本科,综合类,中外合作办学,否,否,否,宁波市,https://www.gaokao.cn/school/1216/provinceline
2022,浙江,16301,宁波诺丁汉大学,数学与应用数学（中外合作办学）（英语单科不低于115分）（中外合作办学）,514,-,,本科一批,浙江省教育厅,普通本科,综合类,中外合作办学,否,否,否,宁波市,https://www.gaokao.cn/school/1216/provinceline
2022,浙江,16301,宁波诺丁汉大学,国际商务（中外合作办学）（英语单科不低于115分，含4个专业方向国际商务管理，国际商务与国际传播学，国际商务与法语/德语/西班牙语/日语/汉语，国际商务经济学）（中外合作办学）,514,-,,本科一批,浙江省教育厅,普通本科,综合类,中外合作办学,否,否,否,宁波市,https://www.gaokao.cn/school/1216/provinceline
2022,浙江,16301,宁波诺丁汉大学,建筑学（中外合作办学）（英语单科不低于115分）（中外合作办学）,511,-,,本科一批,浙江省教育厅,普通本科,综合类,中外合作办学,否,否,否,宁波市,https://www.gaokao.cn/school/1216/provinceline
2022,浙江,16301,宁波诺丁汉大学,计算机科学与技术（中外合作办学）（2加2）（英语单科不低于115分，含2个专业方向计算机科学、计算机科学与人工智能；前两年收费100000元/年，后两年在英国诺丁汉大学就读，学费另计）（中外合作办学）,511,-,,本科一批,浙江省教育厅,普通本科,综合类,中外合作办学,否,否,否,宁波市,https://www.gaokao.cn/school/1216/provinceline
2022,浙江,16301,宁波诺丁汉大学,传播学（中外合作办学）（英语单科不低于115分）（中外合作办学）,510,-,,本科一批,浙江省教育厅,普通本科,综合类,中外合作办学,否,否,否,宁波市,https://www.gaokao.cn/school/1216/provinceline
2022,浙江,16301,宁波诺丁汉大学,环境科学（中外合作办学）（2加2）（英语单科不低于115分；前两年收费100000元/年，后两年在英国诺丁汉大学就读，学费另计）（中外合作办学）,510,-,,本科一批,浙江省教育厅,普通本科,综合类,中外合作办学,否,否,否,宁波市,https://www.gaokao.cn/school/1216/provinceline
2022,浙江,16301,宁波诺丁汉大学,计算机科学与技术（中外合作办学）（英语单科不低于115分，含2个专业方向计算机科学、计算机科学与人工智能；收费100000元/年）（中外合作办学）,510,-,,本科一批,浙江省教育厅,普通本科,综合类,中外合作办学,否,否,否,宁波市,https://www.gaokao.cn/school/1216/provinceline
2022,浙江,16301,宁波诺丁汉大学,电气类（中外合作办学）（2加2）（英语单科不低于115分，含6个专业土木工程、材料成型及控制工程、工业设计、电气工程及其自动化、建筑环境与能源应用工程、航空航天工程；前两年收费100000元/年，后两年在英国诺丁汉大学就读，学费另计）（中外合作办学）,507,-,,本科一批,浙江省教育厅,普通本科,综合类,中外合作办学,否,否,否,宁波市,https://www.gaokao.cn/school/1216/provinceline
2022,浙江,16301,宁波诺丁汉大学,电气类（中外合作办学）（英语单科不低于115分，含6个专业土木工程、材料成型及控制工程、工业设计、电气工程及其自动化、建筑环境与能源应用工程、航空航天工程；收费100000元/年）（中外合作办学）,507,-,,本科一批,浙江省教育厅,普通本科,综合类,中外合作办学,否,否,否,宁波市,https://www.gaokao.cn/school/1216/provinceline
2022,浙江,16301,宁波诺丁汉大学,化工与制药类（中外合作办学）（2加2）（英语单科不低于115分，含2个专业环境工程、化学工程与工艺；前两年收费100000元/年，后两年在英国诺丁汉大学就读，学费另计）（中外合作办学）,507,-,,本科一批,浙江省教育厅,普通本科,综合类,中外合作办学,否,否,否,宁波市,https://www.gaokao.cn/school/1216/provinceline
2022,浙江,16301,宁波诺丁汉大学,化工与制药类（中外合作办学）（英语单科不低于115分，含2个专业环境工程、化学工程与工艺；收费100000元/年）（中外合作办学）,507,-,,本科一批,浙江省教育厅,普通本科,综合类,中外合作办学,否,否,否,宁波市,https://www.gaokao.cn/school/1216/provinceline
2022,浙江,16301,宁波诺丁汉大学,化学（中外合作办学）（2加2）（英语单科不低于115分；前两年，后两年在英国诺丁汉大学就读，学费另计）（中外合作办学）,507,-,,本科一批,浙江省教育厅,普通本科,综合类,中外合作办学,否,否,否,宁波市,https://www.gaokao.cn/school/1216/provinceline
2022,浙江,16301,宁波诺丁汉大学,英语（中外合作办学）（英语单科不低于120分，含2个专业方向英语与应用语言学、英语研究与国际商务；收费100000元/年）（只招收英语语种考生）（中外合作办学）,507,-,,本科一批,浙江省教育厅,普通本科,综合类,中外合作办学,否,否,否,宁波市,https://www.gaokao.cn/school/1216/provinceline
2022,浙江,16301,宁波诺丁汉大学,财务管理（中外合作办学）（英语单科不低于115分；收费100000年）（中外合作办学）,595,-,,本科一批,浙江省教育厅,普通本科,综合类,中外合作办学,否,否,否,宁波市,https://www.gaokao.cn/school/1216/provinceline
2022,浙江,16301,宁波诺丁汉大学,国际商务（中外合作办学）（英语单科不低于115分，含4个专业方向：国际商务管理，国际商务与国际传播学，国际商务与法语/德语/西班牙语/日语/汉语，国际商务经济学；收费100000元/年）（中外合作办学）,594,-,,本科一批,浙江省教育厅,普通本科,综合类,中外合作办学,否,否,否,宁波市,https://www.gaokao.cn/school/1216/provinceline
2022,浙江,16301,宁波诺丁汉大学,国际经济与贸易（中外合作办学）（英语单科不低于115分；收费100000年）（中外合作办学）,594,-,,本科一批,浙江省教育厅,普通本科,综合类,中外合作办学,否,否,否,宁波市,https://www.gaokao.cn/school/1216/provinceline
2022,浙江,16301,宁波诺丁汉大学,传播学（中外合作办学）（英语单科不低于115分；收费100000年）（中外合作办学）,591,-,,本科一批,浙江省教育厅,普通本科,综合类,中外合作办学,否,否,否,宁波市,https://www.gaokao.cn/school/1216/provinceline
2022,浙江,16301,宁波诺丁汉大学,英语（中外合作办学）（英语单科不低于120分，含2个专业方向：英语与应用语言学、英语研究与国际商务；收费100000元/年；只招收英语语种考生）（中外合作办学）,587,-,,本科一批,浙江省教育厅,普通本科,综合类,中外合作办学,否,否,否,宁波市,https://www.gaokao.cn/school/1216/provinceline
2022,浙江,16301,宁波诺丁汉大学,国际事务与国际关系（中外合作办学）（英语单科不低于115分，含2个专业方向：国际学、国际学与法语/德语/西班牙语/日语/汉语；收费100000元/年）（中外合作办学）,587,-,,本科一批,浙江省教育厅,普通本科,综合类,中外合作办学,否,否,否,宁波市,https://www.gaokao.cn/school/1216/provinceline
2021,浙江,16301,宁波诺丁汉大学,统计学（中外合作办学）（2加2）（英语单科不低于115分；前两年，后两年在英国诺丁汉大学就读，学费另计）（中外合作办学）,529,-,,本科一批,浙江省教育厅,普通本科,综合类,中外合作办学,否,否,否,宁波市,https://www.gaokao.cn/school/1216/provinceline
2021,浙江,16301,宁波诺丁汉大学,财务管理（中外合作办学）（英语单科不低于115分）（中外合作办学）,521,-,,本科一批,浙江省教育厅,普通本科,综合类,中外合作办学,否,否,否,宁波市,https://www.gaokao.cn/school/1216/provinceline
2021,浙江,16301,宁波诺丁汉大学,经济学（中外合作办学）（英语单科不低于115分）（中外合作办学）,521,-,,本科一批,浙江省教育厅,普通本科,综合类,中外合作办学,否,否,否,宁波市,https://www.gaokao.cn/school/1216/provinceline
2021,浙江,16301,宁波诺丁汉大学,国际事务与国际关系（中外合作办学）（英语单科不低于115分，含2个专业方向国际学、国际学与法语/德语/西班牙语/日语/汉语；收费100000元/年）（中外合作办学）,516,-,,本科一批,浙江省教育厅,普通本科,综合类,中外合作办学,否,否,否,宁波市,https://www.gaokao.cn/school/1216/provinceline
2021,浙江,16301,宁波诺丁汉大学,数学与应用数学（中外合作办学）（英语单科不低于115分）（中外合作办学）,514,-,,本科一批,浙江省教育厅,普通本科,综合类,中外合作办学,否,否,否,宁波市,https://www.gaokao.cn/school/1216/provinceline
2021,浙江,16301,宁波诺丁汉大学,国际商务（中外合作办学）（英语单科不低于115分，含4个专业方向国际商务管理，国际商务与国际传播学，国际商务与法语/德语/西班牙语/日语/汉语，国际商务经济学）（中外合作办学）,514,-,,本科一批,浙江省教育厅,普通本科,综合类,中外合作办学,否,否,否,宁波市,https://www.gaokao.cn/school/1216/provinceline
2021,浙江,16301,宁波诺丁汉大学,建筑学（中外合作办学）（英语单科不低于115分）（中外合作办学）,511,-,,本科一批,浙江省教育厅,普通本科,综合类,中外合作办学,否,否,否,宁波市,https://www.gaokao.cn/school/1216/provinceline
2021,浙江,16301,宁波诺丁汉大学,计算机科学与技术（中外合作办学）（2加2）（英语单科不低于115分，含2个专业方向计算机科学、计算机科学与人工智能；前两年收费100000元/年，后两年在英国诺丁汉大学就读，学费另计）（中外合作办学）,511,-,,本科一批,浙江省教育厅,普通本科,综合类,中外合作办学,否,否,否,宁波市,https://www.gaokao.cn/school/1216/provinceline
2021,浙江,16301,宁波诺丁汉大学,传播学（中外合作办学）（英语单科不低于115分）（中外合作办学）,510,-,,本科一批,浙江省教育厅,普通本科,综合类,中外合作办学,否,否,否,宁波市,https://www.gaokao.cn/school/1216/provinceline
2021,浙江,16301,宁波诺丁汉大学,环境科学（中外合作办学）（2加2）（英语单科不低于115分；前两年收费100000元/年，后两年在英国诺丁汉大学就读，学费另计）（中外合作办学）,510,-,,本科一批,浙江省教育厅,普通本科,综合类,中外合作办学,否,否,否,宁波市,https://www.gaokao.cn/school/1216/provinceline
